Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
567454,Lorenzo Lucchesi,2003,Centre-Back,"1,90 m",left,€800k,Serie B
651002,Giacomo Faticanti,2004,Defensive Midfield,"1,86 m",right,€900k,Serie B
394920,Filippo Sgarbi,1997,Centre-Back,"1,91 m",right,€300k,Serie B
127799,Fabrizio Paghera,1991,Defensive Midfield,"1,70 m",right,€100k,Serie B
226058,Luka Bogdan,1996,Centre-Back,"1,95 m",right,€400k,Serie B
679754,Niklas Pyyhtiä,2003,Central Midfield,"1,88 m",left,€1.00m,Serie B
912404,Carmelo Ferrara,2004,Left Winger,,right,€50k,Serie B
934256,Marco Bonugli,2005,Centre-Back,,right,€125k,Serie B
669915,Filippo Distefano,2003,Second Striker,"1,76 m",right,€1.80m,Serie B
1056174,Filippo Novelli,2007,Goalkeeper,,,,Serie B
820635,Costantino Favasuli,2004,Left Midfield,"1,78 m",right,€500k,Serie B
119369,Federico Dionisi,1987,Centre-Forward,"1,80 m",right,€100k,Serie B
91716,Frederik Sørensen,1992,Centre-Back,"1,94 m",right,€250k,Serie B
162946,Gregorio Luperini,1994,Attacking Midfield,"1,86 m",right,€350k,Serie B
330560,Alessandro Celli,1994,Left-Back,"1,82 m",left,€250k,Serie B
324378,Valerio Mantovani,1996,Centre-Back,"1,84 m",right,€600k,Serie B
387529,Jakub Labojko,1997,Defensive Midfield,"1,79 m",right,€150k,Serie B
696550,Salim Diakité,2000,Right-Back,"1,86 m",right,€2.50m,Serie B
421446,Gabriele Capanni,2000,Left Winger,"1,76 m",right,€50k,Serie B
224044,Tiago Casasola,1995,Right-Back,"1,89 m",right,€600k,Serie B
88688,Federico Furlan,1990,Left Winger,"1,81 m",right,€75k,Serie B
165900,Federico Viviani,1992,Defensive Midfield,"1,80 m",right,€50k,Serie B
555070,Jan Żuberek,2004,Centre-Forward,"1,88 m",right,€75k,Serie B
1071517,Robert Matei,2006,Goalkeeper,"1,93 m",,€100k,Serie B
547827,Andrei Mărginean,2001,Defensive Midfield,"1,90 m",right,€250k,Serie B
458614,Gabriele Boloca,2001,Centre-Back,"1,94 m",right,€150k,Serie B
421417,Pietro Rovaglia,2001,Centre-Forward,"1,85 m",right,€50k,Serie B
676641,Ottavio Garau,2002,Right Winger,"1,71 m",left,€25k,Serie B
264116,Gastón Pereiro,1995,Attacking Midfield,"1,88 m",left,€1.00m,Serie B
164091,Marco Capuano,1991,Centre-Back,"1,86 m",left,€200k,Serie B
198137,Mattia Proietti,1992,Defensive Midfield,"1,80 m",left,€250k,Serie B
287690,Filippo Damian,1996,Central Midfield,"1,81 m",right,€300k,Serie B
708085,Mirco Ferrante,2003,Central Midfield,"1,84 m",right,€50k,Serie B
444662,Niccolò Corrado,2000,Left-Back,"1,79 m",left,€1.00m,Serie B
731491,Franco Carboni,2003,Left-Back,"1,90 m",left,€900k,Serie B
979747,Edoardo Della Salandra,2005,Centre-Forward,"1,90 m",right,€25k,Serie B
218306,César Falletti,1992,Attacking Midfield,"1,74 m",right,€700k,Serie B
393150,Tommaso Vitali,1999,Goalkeeper,"1,86 m",right,€100k,Serie B
804799,Ange Caumenan N'Guessan,2003,Centre-Back,"1,87 m",right,€200k,Serie B
621461,Riccardo Zoia,2001,Left-Back,"1,88 m",left,€200k,Serie B
707450,Lorenzo Amatucci,2004,Defensive Midfield,"1,72 m",right,€2.00m,Serie B
627218,Txus Alba,2003,Central Midfield,"1,73 m",right,€250k,Serie B
361121,Kees de Boer,2000,Central Midfield,"1,86 m",right,€400k,Serie B
818888,Antonio Raimondo,2004,Centre-Forward,"1,85 m",left,€4.50m,Serie B
487829,Christian Dalle Mura,2002,Centre-Back,"1,85 m",left,€600k,Serie B
340151,Andrea Favilli,1997,Centre-Forward,"1,91 m",right,€300k,Serie B
606576,Denis Franchi,2002,Goalkeeper,"1,89 m",right,€200k,Serie B
704285,Elia Maccherini Tonini,2003,Centre-Back,"1,90 m",right,€50k,Serie B
459988,Gennaro Borrelli,2000,Centre-Forward,"1,94 m",right,€2.80m,Serie B
934502,Carlo Ghidini,2006,Central Midfield,,,,Serie B
457859,Michele Avella,2000,Goalkeeper,"1,88 m",left,€150k,Serie B
588997,Matthieu Huard,1998,Left-Back,"1,78 m",left,€350k,Serie B
337381,Andrea Cistana,1997,Centre-Back,"1,85 m",right,€1.80m,Serie B
34453,Birkir Bjarnason,1988,Central Midfield,"1,84 m",right,€300k,Serie B
616031,Michele Besaggio,2002,Central Midfield,"1,81 m",right,€750k,Serie B
364132,Flavio Bianchi,2000,Centre-Forward,"1,78 m",right,€500k,Serie B
287717,Emanuele Ndoj,1996,Central Midfield,"1,89 m",right,€400k,Serie B
605015,Raffaele Cartano,2002,Centre-Back,"1,88 m",right,€25k,Serie B
357622,Alexander Jallow,1998,Right-Back,"1,85 m",right,€1.00m,Serie B
821188,Matteo Ferro,2004,Second Striker,"1,78 m",right,€175k,Serie B
238977,Gabriele Moncini,1996,Centre-Forward,"1,83 m",right,€1.00m,Serie B
814000,Riccardo Fogliata,2004,Central Midfield,"1,83 m",right,€400k,Serie B
818961,Jacopo Pandini,2024,Centre-Back,"1,87 m",right,€100k,Serie B
524428,Nicolas Galazzi,2000,Attacking Midfield,"1,82 m",left,€1.10m,Serie B
163212,Davide Adorni,1992,Centre-Back,"1,85 m",right,€500k,Serie B
234880,Lorenzo Andrenacci,1995,Goalkeeper,"1,88 m",right,€250k,Serie B
937999,Simone Cortese,2005,Goalkeeper,"1,92 m",right,€50k,Serie B
887738,Zylyf Muça,2005,Right-Back,"1,85 m",right,€50k,Serie B
399336,Vincenzo Garofalo,1999,Central Midfield,"1,84 m",right,€75k,Serie B
135747,Luca Lezzerini,1995,Goalkeeper,"1,95 m",right,€400k,Serie B
539132,Giacomo Olzer,2001,Attacking Midfield,"1,88 m",left,€450k,Serie B
163216,Dimitri Bisoli,1994,Central Midfield,"1,80 m",right,€1.00m,Serie B
394352,Massimo Bertagnoli,1999,Central Midfield,"1,78 m",right,€700k,Serie B
813961,Patrick Nuamah,2005,Left Winger,"1,79 m",right,€500k,Serie B
283060,Lorenzo Dickmann,1996,Right-Back,"1,77 m",right,€1.00m,Serie B
395805,Massimiliano Mangraviti,1998,Centre-Back,"1,88 m",left,€1.20m,Serie B
287700,Mohamed Salim Fares,1996,Left-Back,"1,83 m",left,€600k,Serie B
503619,Andrea Papetti,2002,Centre-Back,"1,86 m",right,€1.80m,Serie B
814007,Corrado Riviera,2004,Left-Back,"1,84 m",left,€175k,Serie B
420189,Tom van de Looi,1999,Defensive Midfield,"1,86 m",right,€750k,Serie B
163606,Alessio Vita,1993,Central Midfield,"1,78 m",right,€500k,Serie B
455068,Emil Kornvig,2000,Central Midfield,"1,85 m",right,€1.70m,Serie B
621122,Matteo Angeli,2002,Centre-Back,"1,85 m",right,€500k,Serie B
536342,Francesco Amatucci,2001,Central Midfield,"1,82 m",right,€500k,Serie B
936504,Akim Djibril,2006,Defensive Midfield,"1,67 m",right,€250k,Serie B
679413,Claudio Cassano,2003,Attacking Midfield,"1,65 m",right,€1.20m,Serie B
349715,Federico Giraudo,1998,Left-Back,"1,82 m",left,€300k,Serie B
249046,Stefano Negro,1995,Centre-Back,"1,93 m",right,€150k,Serie B
167793,Simone Branca,1992,Defensive Midfield,"1,79 m",left,€400k,Serie B
176182,Luca Maniero,1995,Goalkeeper,"1,89 m",right,€300k,Serie B
167480,Nicola Pavan,1993,Centre-Back,"1,86 m",right,€500k,Serie B
824128,Filippo Veneran,2005,Goalkeeper,"1,84 m",,€100k,Serie B
398576,Giuseppe Carriero,1997,Central Midfield,"1,75 m",right,€600k,Serie B
641553,Alessio Rizza,2003,Left-Back,"1,75 m",left,€200k,Serie B
459725,Valerio Mastrantonio,1999,Central Midfield,"1,80 m",left,€350k,Serie B
262521,Enrico Baldini,1996,Centre-Forward,"1,80 m",both,€500k,Serie B
579299,Edoardo Sottini,2002,Centre-Back,"1,91 m",left,€300k,Serie B
175788,Andrea Magrassi,1993,Centre-Forward,"1,94 m",right,€200k,Serie B
438021,Luca Pandolfi,1998,Centre-Forward,"1,86 m",right,€500k,Serie B
319171,Andrea Danzi,1999,Defensive Midfield,"1,75 m",right,€300k,Serie B
827997,Ahmed Sanogo,2004,Second Striker,"1,80 m",right,€50k,Serie B
355455,Filippo Pittarello,1996,Centre-Forward,"1,85 m",right,€400k,Serie B
150462,Alessandro Salvi,1988,Right-Back,"1,83 m",right,€200k,Serie B
258608,Elhan Kastrati,1997,Goalkeeper,"1,89 m",right,€750k,Serie B
199617,Tommy Maistrello,1993,Centre-Forward,"1,93 m",left,€250k,Serie B
616746,Nicholas Saggionetto,2002,Central Midfield,"1,84 m",left,€100k,Serie B
393605,Andrea Tessiore,1999,Central Midfield,"1,77 m",right,€250k,Serie B
381794,Lorenzo Carissoni,1997,Right-Back,"1,80 m",right,€600k,Serie B
818502,Luca Piras,2004,Right-Back,"1,77 m",right,€125k,Serie B
704191,Andrea Cecchetto,2003,Centre-Back,"1,80 m",right,€50k,Serie B
287639,Domenico Frare,1996,Centre-Back,"1,87 m",right,€350k,Serie B
346562,Marco Olivieri,1999,Centre-Forward,"1,77 m",right,€400k,Serie B
566615,Mikael Egill Ellertsson,2002,Central Midfield,"1,82 m",left,€2.80m,Serie B
