Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
358504,Ritsu Doan,1998,Right Winger,"1,72 m",left,€22.00m,Bundesliga
190284,Maximilian Eggestein,1996,Central Midfield,"1,81 m",right,€10.00m,Bundesliga
93604,Lukas Kübler,1992,Right-Back,"1,82 m",right,€2.00m,Bundesliga
632147,Niklas Sauter,2003,Goalkeeper,"1,87 m",,€250k,Bundesliga
185077,Vincenzo Grifo,1993,Left Winger,"1,80 m",right,€7.50m,Bundesliga
45683,Manuel Gulde,1991,Centre-Back,"1,84 m",right,€800k,Bundesliga
741578,Jaaso Jantunen,2005,Goalkeeper,"1,96 m",both,€300k,Bundesliga
315332,Aymen Barkok,1998,Attacking Midfield,"1,89 m",right,€700k,Bundesliga
405689,Merveille Papela,2001,Central Midfield,"1,74 m",right,€600k,Bundesliga
333647,Jonathan Burkardt,2000,Centre-Forward,"1,83 m",right,€25.00m,Bundesliga
934317,Maxim Dal,2006,Centre-Back,"1,88 m",left,€150k,Bundesliga
541231,Sepp van den Berg,2001,Centre-Back,"1,92 m",right,€18.00m,Bundesliga
118847,Dominik Kohr,1994,Defensive Midfield,"1,83 m",right,€2.50m,Bundesliga
698523,Marcus Müller,2002,Centre-Forward,"1,88 m",right,€200k,Bundesliga
314398,Jae-sung Lee,1992,Attacking Midfield,"1,80 m",left,€2.50m,Bundesliga
912438,Tim Müller,2004,Left-Back,"1,84 m",left,€150k,Bundesliga
796213,Nelson Weiper,2005,Centre-Forward,"1,92 m",right,€4.00m,Bundesliga
90317,Daniel Batz,1991,Goalkeeper,"1,91 m",both,€350k,Bundesliga
93704,Josuha Guilavogui,1990,Defensive Midfield,"1,88 m",right,€400k,Bundesliga
127573,Phillipp Mwene,1994,Left-Back,"1,70 m",right,€1.80m,Bundesliga
82350,Stefan Bell,1991,Centre-Back,"1,92 m",right,€800k,Bundesliga
700106,Brajan Gruda,2004,Right Winger,"1,78 m",left,€25.00m,Bundesliga
