Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
157535,Andreas Bouchalakis,1993,Central Midfield,"1,86 m",left,€500k,Bundesliga 2
448266,Bilal Hussein,2000,Central Midfield,"1,73 m",right,€400k,Bundesliga 2
822960,Tim Goller,2005,Goalkeeper,"1,93 m",right,€350k,Bundesliga 2
196382,Marius Gersbeck,1995,Goalkeeper,"1,87 m",left,€350k,Bundesliga 2
261905,Suat Serdar,1997,Central Midfield,"1,84 m",right,€5.00m,Bundesliga 2
820957,Derry Scherhant,2002,Left Winger,"1,85 m",right,€1.50m,Bundesliga 2
401604,Michal Karbownik,2001,Central Midfield,"1,75 m",right,€2.50m,Bundesliga 2
569368,Kelian Nsona,2002,Left Winger,"1,89 m",right,€600k,Bundesliga 2
456535,Agustín Rogel,1997,Centre-Back,"1,91 m",right,€600k,Bundesliga 2
605227,Mesut Kesik,2003,Defensive Midfield,"1,83 m",right,€200k,Bundesliga 2
160938,Marc Oliver Kempf,1995,Centre-Back,"1,86 m",left,€2.50m,Bundesliga 2
914716,Eliyas Strasner,2005,Left-Back,"1,79 m",left,€200k,Bundesliga 2
688641,Tony Rölke,2003,Attacking Midfield,"1,88 m",both,€200k,Bundesliga 2
706617,Julian Eitschberger,2004,Right-Back,"1,82 m",right,€450k,Bundesliga 2
905011,Ibrahim Maza,2005,Attacking Midfield,"1,80 m",right,€12.00m,Bundesliga 2
574569,Marten Winkler,2002,Right Winger,"1,84 m",left,€1.50m,Bundesliga 2
51100,Peter Pekarík,1986,Right-Back,"1,77 m",right,€225k,Bundesliga 2
325887,Filip Uremovic,1997,Centre-Back,"1,84 m",right,€3.00m,Bundesliga 2
820261,Pascal Klemens,2005,Defensive Midfield,"1,86 m",,€4.00m,Bundesliga 2
338032,Deyovaisio Zeefuik,1998,Right-Back,"1,78 m",right,€1.00m,Bundesliga 2
692734,Linus Gechter,2004,Centre-Back,"1,91 m",right,€2.50m,Bundesliga 2
139304,Karol Mets,1993,Centre-Back,"1,91 m",left,€1.30m,Bundesliga 2
815173,Kevin Jendrzej,2005,Goalkeeper,"1,95 m",right,€100k,Bundesliga 2
271103,Etienne Amenyido,1998,Centre-Forward,"1,85 m",right,€500k,Bundesliga 2
154147,Hauke Wahl,1994,Centre-Back,"1,89 m",right,€1.50m,Bundesliga 2
242661,Manolis Saliakas,1996,Right-Back,"1,77 m",right,€2.80m,Bundesliga 2
189073,Marcel Hartel,1996,Central Midfield,"1,77 m",both,€4.50m,Bundesliga 2
692737,Aljoscha Kemlein,2004,Defensive Midfield,"1,85 m",right,€7.00m,Bundesliga 2
562409,Afeez Aremu,1999,Defensive Midfield,"1,81 m",right,€600k,Bundesliga 2
509650,Tjark Scheller,2002,Centre-Back,"1,92 m",both,€1.00m,Bundesliga 2
36898,Sascha Burchert,1989,Goalkeeper,"1,87 m",right,€200k,Bundesliga 2
451906,David Nemeth,2001,Centre-Back,"1,91 m",both,€1.00m,Bundesliga 2
248454,Nikola Vasilj,1995,Goalkeeper,"1,93 m",right,€3.00m,Bundesliga 2
335993,Philipp Treu,2000,Left-Back,"1,73 m",right,€3.50m,Bundesliga 2
529087,Luca Günther,2001,Right-Back,"1,76 m",right,€100k,Bundesliga 2
