Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
990148,Konstantinos Karetsas,2007,Attacking Midfield,"1,71 m",left,€7.00m,Belgian Pro League
474589,Carlos Cuesta,1999,Centre-Back,"1,79 m",right,€5.00m,Belgian Pro League
486046,Maarten Vandevoordt,2002,Goalkeeper,"1,92 m",right,€8.00m,Belgian Pro League
429259,Mark McKenzie,1999,Centre-Back,"1,84 m",right,€6.00m,Belgian Pro League
1038348,Ibrahima Sory Bangoura,2004,Defensive Midfield,"1,90 m",right,€2.50m,Belgian Pro League
450241,Angelo Preciado,1998,Right Midfield,"1,73 m",right,€4.50m,Belgian Pro League
1103809,Christian Akpan,2005,Left-Back,"1,74 m",right,€450k,Belgian Pro League
565899,Nicolás Castro,2000,Attacking Midfield,"1,82 m",right,€3.00m,Belgian Pro League
356081,Bryan Heynen,1997,Central Midfield,"1,83 m",right,€10.00m,Belgian Pro League
381963,Mike Trésor,1999,Left Winger,"1,72 m",right,€10.00m,Belgian Pro League
345468,Andi Zeqiri,1999,Centre-Forward,"1,85 m",left,€4.00m,Belgian Pro League
486039,Anouar Ait El Hadj,2002,Attacking Midfield,"1,67 m",right,€1.80m,Belgian Pro League
1119447,Christopher Bonsu Baah,2004,Left Winger,"1,72 m",left,€6.00m,Belgian Pro League
497663,Mujaid Sadick,2000,Centre-Back,"1,85 m",right,€6.00m,Belgian Pro League
654982,Bilal El Khannouss,2004,Attacking Midfield,"1,80 m",right,€30.00m,Belgian Pro League
683571,Tolu Arokodare,2000,Centre-Forward,"1,97 m",right,€9.00m,Belgian Pro League
551085,Luca Oyen,2003,Left Winger,"1,74 m",right,€2.50m,Belgian Pro League
897051,Alan Minda,2003,Right Winger,"1,71 m",right,€6.00m,Belgian Pro League
527279,Emilio Kehrer,2002,Centre-Forward,"1,77 m",right,€500k,Belgian Pro League
379315,Edgaras Utkus,2000,Centre-Back,"1,90 m",right,€2.20m,Belgian Pro League
565431,Nils De Wilde,2003,Central Midfield,"1,82 m",right,€600k,Belgian Pro League
249552,Senna Miangue,1997,Centre-Back,"1,92 m",left,€600k,Belgian Pro League
418553,Jesper Daland,2000,Centre-Back,"1,91 m",right,€4.00m,Belgian Pro League
719456,Thibo Somers,1999,Right Winger,"1,83 m",right,€3.00m,Belgian Pro League
1064968,Rayan El Bahri,2004,Attacking Midfield,,,,Belgian Pro League
658533,Abu Francis,2001,Central Midfield,"1,82 m",right,€1.80m,Belgian Pro League
1010225,Jonas Lietaert,2004,Centre-Back,"1,90 m",right,€300k,Belgian Pro League
348756,Leonardo Lopes,1998,Central Midfield,"1,76 m",right,€3.00m,Belgian Pro League
774769,Jordan Semedo,2003,Left-Back,"1,75 m",left,€600k,Belgian Pro League
583913,Xander Martlé,2003,Attacking Midfield,"1,72 m",,-,Belgian Pro League
579089,Christiaan Ravych,2002,Centre-Back,"1,93 m",right,€6.00m,Belgian Pro League
825441,Romaric Etonde,2005,Centre-Forward,,right,€300k,Belgian Pro League
110822,Hannes Van Der Bruggen,1993,Defensive Midfield,"1,81 m",right,€650k,Belgian Pro League
774771,Malamine Efekele,2004,Right Winger,"1,80 m",right,€500k,Belgian Pro League
182891,Thomas Didillon-Hödl,1995,Goalkeeper,"1,93 m",left,€950k,Belgian Pro League
536510,Louis Torres,2001,Left-Back,"1,82 m",left,€150k,Belgian Pro League
463613,Yann Gboho,2001,Left Winger,"1,78 m",right,€6.00m,Belgian Pro League
1176433,Abdoul Kader Ouattara,2005,Centre-Forward,"1,71 m",right,€900k,Belgian Pro League
668587,Nazinho,2003,Left-Back,"1,80 m",left,€3.00m,Belgian Pro League
