Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
710677,Iker Muñoz,2002,Defensive Midfield,"1,80 m",right,€3.00m,La Liga
634117,Pablo Valencia,2001,Goalkeeper,"1,88 m",,€200k,La Liga
175449,Moi Gómez,1994,Left Winger,"1,76 m",right,€3.00m,La Liga
262939,Johan Mojica,1992,Left-Back,"1,85 m",left,€2.20m,La Liga
213670,Lucas Torró,1994,Defensive Midfield,"1,90 m",right,€3.50m,La Liga
213260,Rubén García,1993,Right Winger,"1,72 m",left,€2.00m,La Liga
631002,Raúl García,2000,Centre-Forward,"1,92 m",right,€3.50m,La Liga
167721,Chimy Ávila,1994,Centre-Forward,"1,72 m",right,€2.80m,La Liga
555500,Jorge Herrando,2001,Centre-Back,"1,92 m",left,€4.00m,La Liga
552425,Jon Moncayola,1998,Central Midfield,"1,82 m",right,€7.00m,La Liga
238868,Rubén Peña,1991,Right-Back,"1,70 m",right,€1.80m,La Liga
634125,Xabi Huarte,2001,Attacking Midfield,"1,72 m",right,€250k,La Liga
785353,Pablo Ibáñez,1998,Central Midfield,"1,79 m",right,€2.30m,La Liga
488626,Jesús Areso,1999,Right-Back,"1,82 m",right,€8.00m,La Liga
1038512,Asier Osambela,2004,Attacking Midfield,"1,86 m",right,€500k,La Liga
197122,Unai García,1992,Centre-Back,"1,86 m",right,€1.00m,La Liga
890817,Dimitrios Stamatakis,2003,Goalkeeper,"1,91 m",both,€200k,La Liga
364603,José Manuel Arnáiz,1995,Left Winger,"1,73 m",right,€1.80m,La Liga
298589,David García,1994,Centre-Back,"1,86 m",both,€8.00m,La Liga
248738,Sergio Herrera,1993,Goalkeeper,"1,92 m",right,€4.00m,La Liga
1065442,Iñigo Arguibide,2005,Right Winger,"1,78 m",right,€150k,La Liga
46413,Ante Budimir,1991,Centre-Forward,"1,90 m",left,€5.00m,La Liga
169497,Juan Cruz,1992,Left-Back,"1,82 m",left,€1.80m,La Liga
471474,Javi Martínez,1999,Attacking Midfield,"1,81 m",right,€1.00m,La Liga
95641,Darko Brasanac,1992,Central Midfield,"1,78 m",right,€1.20m,La Liga
705808,Max Svensson,2001,Centre-Forward,"1,82 m",right,€500k,La Liga
298575,Kike Barja,1997,Right Winger,"1,79 m",right,€1.80m,La Liga
118997,Aitor Fernández,1991,Goalkeeper,"1,82 m",right,€1.50m,La Liga
216870,Nacho Vidal,1995,Right-Back,"1,80 m",right,€1.50m,La Liga
449796,Alejandro Catena,1994,Centre-Back,"1,94 m",right,€4.00m,La Liga
717957,Jorge Moreno,2001,Centre-Back,"1,84 m",right,€500k,La Liga
634131,Aimar Oroz,2001,Attacking Midfield,"1,77 m",right,€15.00m,La Liga
1255616,Alberto Risco,2005,Attacking Midfield,,,€200k,La Liga
257376,Domingos Duarte,1995,Centre-Back,"1,92 m",right,€800k,La Liga
623025,Sergio Gimeno,2001,Centre-Back,,,-,La Liga
617074,Ilaix Moriba,2003,Central Midfield,"1,85 m",right,€4.00m,La Liga
1184137,Yassin Tallal,2005,Left Winger,"1,73 m",right,€100k,La Liga
1130318,Djordjije Medenica,2006,Goalkeeper,,,,La Liga
1000136,Gorka Rivera,2004,Left-Back,,left,€100k,La Liga
251106,Enes Ünal,1997,Centre-Forward,"1,87 m",right,€13.00m,La Liga
143029,Stefan Mitrovic,1990,Centre-Back,"1,89 m",right,€1.00m,La Liga
281989,Luis Milla,1994,Central Midfield,"1,75 m",right,€3.50m,La Liga
532826,Mason Greenwood,2001,Right Winger,"1,81 m",both,€35.00m,La Liga
623521,Juanmi Latasa,2001,Centre-Forward,"1,92 m",left,€2.50m,La Liga
908621,Nabil Aberdin,2002,Centre-Back,"1,92 m",right,€800k,La Liga
737138,Facu Esnáider,2001,Central Midfield,"1,84 m",right,€100k,La Liga
390688,Juan Iglesias,1998,Right-Back,"1,87 m",right,€3.50m,La Liga
227961,Jaime Mata,1988,Centre-Forward,"1,86 m",right,€800k,La Liga
537763,Jordi Martín,2001,Left-Back,"1,76 m",left,€800k,La Liga
1135452,Jorge Benito,2006,Goalkeeper,,,€25k,La Liga
76746,Damián Suárez,1988,Right-Back,"1,73 m",right,€150k,La Liga
284884,Óscar Rodríguez,1998,Attacking Midfield,"1,74 m",right,€2.50m,La Liga
732096,Santi García,2001,Attacking Midfield,"1,84 m",right,€600k,La Liga
1041934,Jeremy Jorge,2003,Left Winger,,right,€200k,La Liga
577486,Gastón Álvarez,2000,Centre-Back,"1,84 m",left,€10.00m,La Liga
268506,Fabrizio Angileri,1994,Left-Back,"1,85 m",left,€700k,La Liga
226012,David Soria,1993,Goalkeeper,"1,92 m",right,€4.00m,La Liga
273152,Nemanja Maksimovic,1995,Central Midfield,"1,89 m",right,€5.00m,La Liga
438682,Daniel Fuzato,1997,Goalkeeper,"1,90 m",right,€900k,La Liga
1158757,Alejandro Herranz,2004,Left-Back,"1,88 m",left,€25k,La Liga
841121,John Patrick,2003,Central Midfield,"1,92 m",right,€200k,La Liga
353032,Omar Alderete,1996,Centre-Back,"1,88 m",left,€5.00m,La Liga
941869,Yellu Santiago,2004,Central Midfield,"1,92 m",right,€1.00m,La Liga
131275,Choco Lozano,1993,Centre-Forward,"1,83 m",right,€1.20m,La Liga
221150,Djené,1991,Centre-Back,"1,78 m",right,€2.00m,La Liga
290249,Mauro Arambarri,1995,Central Midfield,"1,75 m",right,€5.00m,La Liga
711625,José Ángel Carmona,2002,Right-Back,"1,84 m",right,€10.00m,La Liga
284854,Carles Aleñá,1998,Central Midfield,"1,80 m",left,€2.50m,La Liga
99353,Portu,1992,Right Winger,"1,67 m",right,€2.50m,La Liga
298976,Borja Mayoral,1997,Centre-Forward,"1,82 m",right,€9.00m,La Liga
891091,Diego López,2001,Attacking Midfield,,,€50k,La Liga
433257,Arvin Appiah,2001,Right Winger,"1,77 m",left,€400k,La Liga
490223,Ibrahima Koné,1999,Centre-Forward,"1,90 m",left,€2.30m,La Liga
367464,Luís Maximiano,1999,Goalkeeper,"1,90 m",both,€4.00m,La Liga
1013774,Marciano Sanca,2004,Centre-Forward,"1,82 m",right,€300k,La Liga
891310,Rachad Fettal,2005,Centre-Forward,"1,84 m",left,€500k,La Liga
457221,Lucas Robertone,1997,Central Midfield,"1,69 m",right,€6.00m,La Liga
221899,Léo Baptistão,1992,Centre-Forward,"1,83 m",right,€1.00m,La Liga
339501,Aleksandar Radovanovic,1993,Centre-Back,"1,90 m",left,€600k,La Liga
743589,Kaiky,2004,Centre-Back,"1,82 m",right,€1.50m,La Liga
518644,Largie Ramazani,2001,Left Winger,"1,68 m",right,€7.50m,La Liga
341272,Álex Pozo,1999,Right-Back,"1,72 m",right,€1.50m,La Liga
424784,Luis Suárez,1997,Centre-Forward,"1,81 m",right,€5.00m,La Liga
288318,Adrián Embarba,1992,Right Winger,"1,73 m",right,€1.50m,La Liga
81997,Fernando Martínez,1990,Goalkeeper,"1,83 m",right,€400k,La Liga
574772,Lázaro,2002,Left Winger,"1,81 m",right,€2.50m,La Liga
387687,César Montes,1997,Centre-Back,"1,95 m",right,€5.00m,La Liga
536030,Arnau Puigmal,2001,Central Midfield,"1,73 m",right,€1.50m,La Liga
401624,Edgar González,1997,Centre-Back,"1,92 m",right,€2.00m,La Liga
747197,Bruno Iribarne,2004,Goalkeeper,"1,91 m",right,€100k,La Liga
355627,Sergio Akieme,1997,Left-Back,"1,75 m",left,€7.00m,La Liga
1064116,Paco Sanz,2004,Centre-Back,"1,88 m",right,€25k,La Liga
630523,Martin Svidersky,2002,Central Midfield,"1,81 m",left,€200k,La Liga
222805,Srdjan Babic,1996,Centre-Back,"1,94 m",left,€6.00m,La Liga
945760,Carlos Ballestero,2004,Right-Back,"1,78 m",both,€25k,La Liga
769063,Luka Romero,2004,Right Winger,"1,69 m",left,€3.50m,La Liga
162056,Gonzalo Melero,1994,Central Midfield,"1,83 m",right,€1.20m,La Liga
442552,Houboulang Mendes,1998,Right-Back,"1,85 m",right,€800k,La Liga
718178,Miguel Peña,2001,Right-Back,"1,79 m",right,€50k,La Liga
423443,Álex Centelles,1999,Left-Back,"1,85 m",left,€1.40m,La Liga
1064121,Marcos Peña,2005,Central Midfield,"1,80 m",right,€1.00m,La Liga
537762,Sergio Arribas,2001,Attacking Midfield,"1,74 m",left,€10.00m,La Liga
59349,Diego Mariño,1990,Goalkeeper,"1,85 m",right,€300k,La Liga
